top_k,cumulative_ig,cumulative_mi,mean_ig,mean_mi,worst_ig_in_batch,worst_mi_in_batch,ig_gain,mi_gain,mean_ig_gain
44400,7.268947594119343,5.038450530645525,0.0001637150359035888,0.00011347861555507939,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-3.6498490687129534e-07
44500,7.269150266335302,5.038591012320716,0.0001633516913783214,0.00011322676432181385,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-3.63344525267388e-07
44600,7.26935293855126,5.038731493995908,0.00016298997620070092,0.00011297604246627595,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-3.617151776204861e-07
44700,7.269555610767222,5.038871975671099,0.00016262987943550832,0.00011272644240874941,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596181884,0.00014048167519131738,-3.60096765192596e-07
44800,7.26975828298318,5.039012457346289,0.0001622713902451603,0.00011247795663719395,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-3.584891903480323e-07
44900,7.26996095519914,5.039152939021481,0.0001619144978886223,0.00011223057770649178,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-3.5689235653799524e-07
45000,7.2701636274151,5.039293420696672,0.00016155919172033555,0.00011198429823770382,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-3.5530616828674706e-07
45100,7.2703662996310605,5.039433902371864,0.00016120546118915876,0.00011173911091733624,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-3.537305311767855e-07
45200,7.2705689718470214,5.039574384047055,0.0001608532958373235,0.00011149500849661625,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-3.5216535183526425e-07
45300,7.270771644062981,5.039714865722246,0.00016050268529940354,0.00011125198379077806,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-3.506105379199524e-07
45400,7.270974316278941,5.039855347397437,0.00016015361930129824,0.00011101002967835765,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-3.490659981053026e-07
45500,7.271176988494901,5.039995829072629,0.00015980608765922858,0.00011076913910049735,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-3.475316420696573e-07
45600,7.271379660710859,5.040136310747818,0.00015946008027874692,0.00011052930506025917,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167518865284,-3.4600738048166935e-07
45700,7.271582332926821,5.04027679242301,0.00015911558715375976,0.00011029052062194771,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596181884,0.00014048167519220556,-3.444931249871558e-07
45800,7.27178500514278,5.040417274098202,0.00015877259836556289,0.00011005277891044108,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-3.4298878819687367e-07
45900,7.27198767735874,5.040557755773393,0.00015843110408188976,0.00010981607311053143,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-3.4149428367313004e-07
46000,7.2721903495747,5.040698237448584,0.00015809109455597174,0.00010958039646627357,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-3.400095259180184e-07
46100,7.272393021790659,5.040838719123776,0.00015775256012561084,0.0001093457422803422,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-3.3853443036089615e-07
46200,7.272595694006619,5.040979200798968,0.0001574154912122645,0.00010911210391339758,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-3.3706891334635e-07
46300,7.2727983662225775,5.041119682474158,0.00015707987832014206,0.00010887947478345914,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-3.3561289212243224e-07
46400,7.273001038438538,5.0412601641493495,0.00015674571203531332,0.0001086478483652877,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-3.341662848287347e-07
46500,7.273203710654499,5.04140064582454,0.00015641298302482794,0.00010841721818977505,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-3.3272901048538397e-07
46600,7.2734063828704585,5.041541127499732,0.00015608168203584674,0.00010818757784334189,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-3.313009889811965e-07
46700,7.2736090550864185,5.041681609174924,0.00015575179989478412,0.00010795892096734313,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-3.298821410626198e-07
46800,7.273811727302379,5.041822090850116,0.00015542332750646107,0.0001077312412574811,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-3.28472388323053e-07
46900,7.274014399518339,5.041962572525305,0.00015509625585326947,0.00010750453246322612,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167518954102,-3.270716531915982e-07
47000,7.2742170717342995,5.042103054200497,0.0001547705759943468,0.00010727878838724462,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-3.2567985892267945e-07
47100,7.274419743950259,5.04224353587569,0.00015444627906476132,0.00010705400288483417,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-3.242969295854715e-07
47200,7.274622416166218,5.04238401755088,0.000154123356274708,0.00010683016986336611,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-3.22922790053329e-07
47300,7.274825088382177,5.0425244992260705,0.0001538017989087141,0.00010660728328173511,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-3.2155736599389305e-07
47400,7.275027760598137,5.042664980901262,0.0001534815983248552,0.00010638533714981565,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-3.202005838588999e-07
47500,7.275230432814097,5.042805462576454,0.000153162745953981,0.00010616432552792534,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-3.18852370874206e-07
47600,7.275433105030055,5.042945944251644,0.00015284523329895075,0.00010594424252629505,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-3.175126550302473e-07
47700,7.275635777246016,5.043086425926835,0.00015252905193387874,0.00010572508230454581,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-3.161813650720102e-07
47800,7.275838449461977,5.043226907602026,0.00015221419350338865,0.0001055068390711721,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-3.1485843049008683e-07
47900,7.276041121677936,5.043367389277218,0.0001519006497218776,0.0001052895070830317,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-3.1354378151105303e-07
48000,7.2762437938938955,5.04350787095241,0.00015158841237278948,0.00010507308064484187,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-3.1223734908811685e-07
48100,7.276446466109856,5.043648352627601,0.0001512774733078972,0.00010485755410868193,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-3.109390648922824e-07
48200,7.276649138325816,5.0437888343027915,0.00015096782444659368,0.0001046429218735019,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-3.096488613035136e-07
48300,7.276851810541775,5.043929315977981,0.00015065945777519203,0.00010442917838463729,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167518954102,-3.083666714016539e-07
48400,7.277054482757736,5.044069797653173,0.0001503523653462342,0.00010421631813333003,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-3.070924289578342e-07
48500,7.277257154973695,5.044210279328365,0.00015004653927780815,0.00010400433565625496,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-3.0582606842604297e-07
48600,7.277459827189655,5.044350761003556,0.00014974197175287356,0.00010379322553505259,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-3.0456752493458815e-07
48700,7.277662499405616,5.044491242678747,0.00014943865501859582,0.0001035829823958675,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-3.0331673427774894e-07
48800,7.277865171621575,5.044631724353939,0.000149136581385688,0.0001033736009088922,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-3.020736329078068e-07
48900,7.278067843837534,5.04477220602913,0.00014883574322776145,0.00010316507578791676,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-3.008381579265617e-07
49000,7.278270516053494,5.044912687704322,0.00014853613298068354,0.00010295740178988412,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-2.996102470779051e-07
49100,7.278473188269453,5.045053169379512,0.00014823774314194407,0.00010275057371445035,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-2.983898387394718e-07
49200,7.278675860485414,5.045193651054705,0.00014794056627002875,0.0001025445864035509,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-2.9717687191532153e-07
49300,7.278878532701374,5.045334132729896,0.0001476445949838007,0.00010233943474097152,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.9597128622805137e-07
49400,7.279081204917333,5.045474614405087,0.00014734982196188933,0.00010213511365192485,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-2.947730219113689e-07
49500,7.279283877133294,5.045615096080279,0.00014705623994208674,0.00010193161810263189,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596181884,0.00014048167519131738,-2.935820198025842e-07
49600,7.279486549349254,5.045755577755469,0.0001467638417207511,0.00010172894309990865,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.9239822133564374e-07
49700,7.279689221565214,5.045896059430661,0.00014647262015221759,0.00010152708369075777,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-2.9122156853351403e-07
49800,7.279891893781173,5.0460365411058525,0.00014618256814821632,0.00010132603496196491,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-2.9005200400126965e-07
49900,7.280094565997132,5.046177022781043,0.00014589367867729724,0.00010112579203970026,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-2.888894709190731e-07
50000,7.280297238213093,5.046317504456233,0.00014560594476426184,0.00010092635008912467,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-2.877339130353987e-07
50100,7.280499910429053,5.046457986131426,0.00014531935948960186,0.00010072770431400051,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-2.8658527465998487e-07
50200,7.280702582645011,5.046598467806616,0.00014503391598894445,0.00010052984995630709,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-2.8544350065741074e-07
50300,7.280905254860971,5.046738949481807,0.0001447496074525044,0.00010033278229586099,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.8430853644004846e-07
50400,7.281107927076931,5.046879431156999,0.00014446642712454227,0.00010013649664994044,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.8318032796212735e-07
50500,7.281310599292893,5.047019912832191,0.00014418436830282956,9.994098837291468e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596181884,0.00014048167519220556,-2.820588217127137e-07
50600,7.281513271508851,5.04716039450738,0.0001439034243381196,9.974625285587708e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167518954102,-2.8094396470996433e-07
50700,7.281715943724811,5.047300876182573,0.00014362358863362546,9.955228552628348e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-2.798357044941338e-07
50800,7.281918615940771,5.047441357857765,0.00014334485464450336,9.93590818475938e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-2.7873398912209887e-07
50900,7.2821212881567305,5.047581839532956,0.00014306721587734245,9.916663731891859e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-2.776387671609077e-07
51000,7.2823239603726915,5.047722321208147,0.0001427906658896606,9.897494747466954e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-2.765499876818437e-07
51100,7.2825266325886515,5.047862802883337,0.0001425151982894061,9.878400788421403e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.754676002545168e-07
51200,7.28272930480461,5.048003284558528,0.00014224080673446503,9.859381415153376e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-2.7439155494106285e-07
51300,7.28293197702057,5.04814376623372,0.00014196748493217485,9.840436191488732e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.7332180229018045e-07
51400,7.283134649236528,5.048284247908912,0.00014169522663884295,9.821564684647689e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519220556,-2.7225829333189983e-07
51500,7.283337321452489,5.048424729584102,0.00014142402565927163,9.802766465211849e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-2.712009795713215e-07
51600,7.28353999366845,5.048565211259294,0.00014115387584628778,9.784041107091655e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-2.7014981298384574e-07
51700,7.283742665884408,5.048705692934486,0.00014088477110027868,9.765388187494169e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519220556,-2.691047460091011e-07
51800,7.283945338100369,5.048846174609677,0.000140616705368733,9.746807286891268e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-2.6806573154568606e-07
51900,7.284148010316329,5.048986656284867,0.00014034967264578668,9.728297988988182e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167518954102,-2.670327229463171e-07
52000,7.284350682532288,5.049127137960058,0.0001400836669717748,9.70985988069242e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-2.660056740118929e-07
52100,7.284553354748248,5.049267619635249,0.00013981868243278787,9.691492552083011e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.6498453898691327e-07
52200,7.284756026964208,5.049408101310441,0.00013955471316023387,9.673195596380155e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.639692725540043e-07
52300,7.284958699180168,5.049548582985633,0.00013929175333040472,9.654968609915168e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-2.6295982982914756e-07
52400,7.2851613713961285,5.049689064660824,0.00013902979716404825,9.636811192100809e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-2.6195616635647616e-07
52500,7.285364043612088,5.049829546336015,0.00013876883892594452,9.618722945401934e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-2.609582381037209e-07
52600,7.285566715828048,5.049970028011207,0.0001385088729244876,9.600703475306477e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.59966001456925e-07
52700,7.285769388044007,5.050110509686397,0.00013824989351127147,9.582752390296768e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-2.5897941321613416e-07
52800,7.285972060259968,5.0502509913615885,0.00013799189508068122,9.56486930182119e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-2.579984305902468e-07
52900,7.286174732475928,5.050391473036779,0.00013773487206948824,9.547053824266122e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.5702301119297525e-07
53000,7.286377404691887,5.05053195471197,0.0001374788189564507,9.529305574928245e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-2.5605311303753334e-07
53100,7.286580076907847,5.050672436387162,0.00013722373026191803,9.511624173987122e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.5508869453267887e-07
53200,7.286782749123807,5.050812918062354,0.00013696960054743998,9.494009244478109e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-2.5412971447805167e-07
53300,7.286985421339765,5.050953399737544,0.00013671642441538022,9.476460412265562e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-2.531761320597554e-07
53400,7.287188093555725,5.0510938814127355,0.00013646419650853418,9.458977306016358e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.5222790684604796e-07
53500,7.2873907657716845,5.051234363087928,0.00013621291150975112,9.441559557173697e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-2.512849987830587e-07
53600,7.287593437987645,5.051374844763118,0.00013596256414156053,9.424206799931191e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.5034736819058733e-07
53700,7.287796110203605,5.0515153264383095,0.00013571314916580268,9.40691867120728e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.494149757578483e-07
53800,7.287998782419564,5.051655808113502,0.00013546466138326328,9.389694810619892e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-2.4848778253940516e-07
53900,7.288201454635524,5.051796289788691,0.00013521709563331212,9.372534860461394e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167518954102,-2.4756574995115884e-07
54000,7.288404126851484,5.0519367714638825,0.000134970446793546,9.355438465673857e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.466488397661194e-07
54100,7.288606799067444,5.052077253139074,0.0001347247097794352,9.338405273824536e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.4573701411080106e-07
54200,7.288809471283405,5.052217734814265,0.00013447987954397426,9.32143493508167e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-2.448302354609395e-07
54300,7.289012143499365,5.052358216489456,0.00013423595107733637,9.304527102190526e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.43928466637887e-07
54400,7.289214815715325,5.052498698164648,0.00013399291940653172,9.28768143044972e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-2.43031670804655e-07
54500,7.289417487931284,5.052639179839839,0.00013375077959506943,9.270897577687778e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-2.421398114622821e-07
54600,7.289620160147244,5.0527796615150296,0.00013350952674262353,9.254175204239981e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.4125285244590376e-07
54700,7.289822832363203,5.05292014319022,0.00013326915598470206,9.237513972925448e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-2.403707579214727e-07
54800,7.290025504579164,5.053060624865412,0.00013302966249232053,9.220913549024475e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-2.394934923815304e-07
54900,7.290228176795123,5.053201106540604,0.00013279104147167803,9.20437360025611e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-2.3862102064249667e-07
55000,7.290430849011083,5.053341588215794,0.0001325532881638379,9.18789379675599e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167518954102,-2.3775330784014297e-07
55100,7.2906335212270434,5.053482069890985,0.00013231639784441095,9.17147381105442e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.368903194269363e-07
55200,7.290836193443003,5.053622551566178,0.0001320803658232428,9.155113318054671e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519309374,-2.360320211681631e-07
55300,7.291038865658963,5.053763033241369,0.00013184518744410422,9.138811995011516e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.3517837913856815e-07
55400,7.291241537874923,5.053903514916561,0.00013161085808438487,9.122569521510038e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-2.3432935971934602e-07
55500,7.291444210090882,5.054043996591752,0.00013137737315479066,9.106385579444599e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-2.334849295942108e-07
55600,7.291646882306841,5.054184478266943,0.0001311447280990439,9.090259852998098e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-2.3264505574676687e-07
55700,7.291849554522802,5.054324959942134,0.0001309129183935871,9.074192028621425e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-2.3180970545679555e-07
55800,7.292052226738762,5.054465441617325,0.00013068193954728964,9.058181795013128e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.3097884629746327e-07
55900,7.292254898954722,5.054605923292517,0.0001304517871011578,9.042228843099314e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.3015244613182502e-07
56000,7.292457571170681,5.054746404967709,0.0001302224566280479,9.026332866013767e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-2.293304731099241e-07
56100,7.292660243386642,5.054886886642898,0.0001299939437323822,9.01049355907825e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167518954102,-2.2851289566567503e-07
56200,7.292862915602601,5.0550273683180915,0.00012976624404986836,8.994710619783081e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519309374,-2.2769968251385494e-07
56300,7.293065587818561,5.055167849993281,0.00012953935324722134,8.978983747767817e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167518954102,-2.2689080264701351e-07
56400,7.293268260034521,5.055308331668472,0.00012931326702188866,8.963312644802256e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.2608622533268124e-07
56500,7.29347093225048,5.055448813343664,0.0001290879811017784,8.947697014767546e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-2.252859201102523e-07
56600,7.2936736044664405,5.055589295018854,0.0001288634912449901,8.932136563637551e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-2.2448985678830114e-07
56700,7.293876276682401,5.055729776694045,0.0001286397932395485,8.916630999460398e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.2369800544160099e-07
56800,7.294078948898361,5.055870258369238,0.00012841688290314015,8.901180032340207e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-2.2291033640835906e-07
56900,7.29428162111432,5.056010740044429,0.00012819475608285273,8.885783374419031e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-2.221268202874248e-07
57000,7.29448429333028,5.056151221719619,0.0001279734086549172,8.870440739858981e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.2134742793552512e-07
57100,7.294686965546239,5.056291703394812,0.0001277528365244525,8.855151844824538e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-2.2057213046468944e-07
57200,7.2948896377622,5.056432185070003,0.0001275330356252133,8.83991640746504e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-2.1980089923921394e-07
57300,7.295092309978159,5.056572666745193,0.0001273140019193396,8.82473414789737e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-2.1903370587370995e-07
57400,7.295294982194119,5.056713148420385,0.0001270957313971101,8.809604788188824e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.1827052222949902e-07
57500,7.29549765441008,5.056853630095577,0.00012687822007669705,8.794528052340134e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-2.175113204130408e-07
57600,7.295700326626039,5.056994111770766,0.00012666146400392429,8.779503666268692e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167518954102,-2.167560727727618e-07
57700,7.295902998842,5.057134593445959,0.00012644545925202772,8.764531357791956e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-2.1600475189656161e-07
57800,7.296105671057958,5.05727507512115,0.00012623020192141797,8.749610856610985e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-2.1525733060975306e-07
57900,7.2963083432739175,5.0574155567963395,0.0001260156881394459,8.734741894294196e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167518954102,-2.1451378197208056e-07
58000,7.2965110154898785,5.057556038471533,0.0001258019140601703,8.719924204261263e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519309374,-2.1377407927557885e-07
58100,7.296713687705838,5.057696520146725,0.00012558887586412801,8.705157521767169e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-2.1303819604229614e-07
58200,7.296916359921798,5.057837001821916,0.00012537656975810649,8.690441583886454e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-2.1230610602152944e-07
58300,7.297119032137757,5.0579774834971065,0.00012516499197491864,8.67577612949761e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-2.1157778318784586e-07
58400,7.297321704353717,5.058117965172297,0.00012495413877318008,8.661160899267632e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.1085320173856183e-07
58500,7.297524376569677,5.058258446847489,0.0001247440064370885,8.646595635636734e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-2.1013233609157474e-07
58600,7.297727048785637,5.05839892852268,0.00012453459127620542,8.632080082803208e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-2.0941516088308606e-07
58700,7.297929721001596,5.058539410197871,0.00012432588962524015,8.617613986708468e-05,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-2.0870165096527034e-07
